,0,1,2,3,4,5,6,7,8
1276,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/dhpbx.html,Saimnieks pārdod mājīgu un siltu 3-istabu dzīvokli 8. stāvā (atr,Dammes 27,3,63,8/9,602.,952 €,"60,000  €"
1277,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/hegbp.html,Хозяйка квартиры предлагает для продажи 1-комнатную квартиру. До,Rigondas g. 7,1,31,9/12,Čehu pr.,"1,097 €","34,000  €"
1278,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/ahlon.html,"Pārdodu 2 istabu dzīvokli pagalma mājā. Abas istabas izolētas, l",Kurzemes pr. 56,2,49,3/5,LT proj.,837 €,"41,000  €"
1279,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/aekxj.html,Продается очень теплая светлая солнечная двухкомнатная квартира ,Dammes 1,2,50,8/9,602.,"1,150 €","57,500  €"
1280,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/fhxgl.html,"Skaists dzīvoklis ar brīnišķigu skatu. 
Dzīvoklis ar augstvērtī",Anniņmuižas 43,2,94,13/24,Specpr.,"1,564 €","147,000  €"
1281,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/heinm.html,Капитальный ремонт 2017г. Мебель акрил. Вся бытовая техника. Зем,Kurzemes pr. 90,3,55,5/5,LT proj.,"1,309 €","72,000  €"
1282,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/bhpdn.html,"Хозяин продает квартиру
 Капитальный ремонт сделан в 2019 году ",Kurzemes pr. 124,2,49,7/9,602.,"1,296 €","63,500  €"
1283,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/bdfmm.html,"Zeme īpašumā. Logi uz pagalmu: ir kluss, silts un saulains. 

",Kurzemes pr. 6,3,54,1/5,LT proj.,"1,019 €","55,000  €"
1284,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/hbmjk.html,В иманте по адресу Слокас 215 продается уютная и тихая двухкомна,Slokas 215,2,50,5/5,LT proj.,960 €,"48,000  €"
1285,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/aigli.html,"Kapitāli izremontēts 1-istabu dzīvoklis Imantā. 
Dzīvoklis ar l",M. Krūmu 10,1,32,2/9,602.,"1,338 €","42,800  €"
1286,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/fmfbo.html,"Mājīgs, silts un komfortabls 3-istabu dzīvoklis Imantā

+ 3 pl",Slokas 130D,3,111,1/12,Čehu pr.,991 €,"110,000  €"
1287,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/dgejh.html,Piedāvāju tikko izremontētu trīsistabu dzīvokli zaļajā Imantas a,Rigondas g. 10,3,63,9/9,602.,"1,156 €","72,800  €"
1288,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/elcgb.html,"Владелец продает 2х комнатную квартиру в центре Иманты, ул. Дубу",Dubultu 16,2,49,2/5,LT proj.,827 €,"40,500  €"
1289,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/dbdge.html,"Уникальная локация - близость природы в городе. Солнечная, светл",Akāciju 6,2,46,6/9,Jaun.,"1,696 €","78,000  €"
1290,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/ehjjl.html,"Pārdod mazo 3 istabu dzīvokli Imantā, lietuviešu projektā. Dzīvo",Zentenes 30,3,54,4/5,LT proj.,741 €,"40,000  €"
1291,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/dpmkm.html,Plašs 3 istabu dzīvoklis ar lielām istabām un lielu izolētu virt,Slokas 130,4,110,1/12,Čehu pr.,"1,000 €","110,000  €"
1292,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/agdcc.html,"Laba vieta, ērts plānojums, patīkami dzīvošanai. Divistabu dzīvo",Kurzemes pr. 48,2,50,5/5,LT proj.,868 €,"43,400  €"
1293,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/bxioi.html,"Продаётся 3-комнатная квартира, не угловая. рядом детский сад, ш",Kurzemes pr. 30,3,54,5/5,LT proj.,919 €,"49,600  €"
1294,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/hchxc.html,"Pārdošanā mājīgs trīsistabu dzīvoklis Imantas rajonā. 
Vidus dz",Anniņmuižas 82,3,60,9/9,467.,"1,058 €","63,500  €"
1295,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/flmlh.html,"Земля в собственности, прекрасное месторасположение, рядом остан",Slokas 205,2,38,5/5,LT proj.,"1,052 €","39,990  €"
1296,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/dopmf.html,"Pārdod tikko Remontētu 3 istabu dzīvokli, lieliskā atrašanās vie",Kurzemes pr. 48,3,57,1/5,LT proj.,"1,051 €","59,900  €"
1297,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/ghdhj.html,"Tiek pārdots komforts, plašs, labi uzturēts, saulains 3 istabu d",Slokas 195,3,68,5/5,LT proj.,"1,000 €","68,000  €"
1298,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/cogbh.html,Lieliskā iespēja pabeigt remontu pēc savām velmēm. Dzīvoklis ir ,M. Krūmu 9,3,64,1/9,602.,780 €,"49,900  €"
1299,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/ajgim.html,"3-комнатная квартира на ул. Зентенес, литовский проект, 
Продае",Zentenes 4,3,67,5/5,LT proj.,769 €,"51,500  €"
1300,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/edhkp.html,Mūsdienīgs divlīmeņu dzīvoklis ar izeju uz jumtu un panorāmas sk,Anniņmuižas 30,4,124,11/13,Specpr.,"1,347 €","167,000  €"
1301,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/aappj.html,Pārdod 3-istabu dzīvokli ar kopējo platību 63.2 kv. m. Logi vērs,Anniņmuižas 54,3,63,9/9,602.,"1,016 €","64,000  €"
1302,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/cijox.html,"Rus/lat
Продаётся четырёхкомнатная квартира в новом проекте Met",Anniņmuižas 38/4,4,74,2/18,Jaun.,"1,689 €","125,000  €"
1303,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/glpjf.html,"Tiek pārdots dzīvoklis Rīgā, labā klusā vietā ar labu infrastruk",Imantas 3C,3,66,5/5,LT proj.,833 €,"55,000  €"
1304,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/gdhgc.html,Piedāvājam iegādāties dzīvokļus projektā Imanta Garden. Šī dzīvo,Jūrmalas g. 113b,3,57,1/3,Jaun.,"1,658 €","94,500  €"
1305,https://www.ss.com/msg/lv/real-estate/flats/riga/imanta/eixmm.html,Piedāvājam iegādāties dzīvokļus projektā Imanta Garden. Šī dzīvo,Jūrmalas g. 113b,4,102,2/3,Jaun.,"1,482 €","151,200  €"
1306,https://www.ss.com/msg/lv/real-estate/flats/riga/janjavarti/nnmmd.html,"Nopirkšu dzīvokli jebkādā stāvoklī - ar remontu, bez remonta vai",-,-,-,-,-,-,pērku 
1307,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunciems/kfbhc.html,Продаем двухкомнатную квартиру в отличном состоянии. Ремонт был ,Jaunciema g. 183,2,40,5/5,Hrušč.,"1,025 €","41,000  €"
1308,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunciems/cogdx.html,"Plašs, zaļš pagalms, vieta automašīnai. Zeme īpašumā. Stingra mā",Jaunciema g. 167,1,24,1/2,P. kara,308 €,"7,380  €"
1309,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunciems/fgehk.html,"Daļēji remontēts, vajadzīgs tik kosmētiskais remonts. Stingra mā",Jaunciema g. 167,2,44,2/2,Specpr.,268 €,"11,790  €"
1310,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunciems/ajxid.html,"Īpašnieks pārdod ērtu Brežņeva projekta 1-ist. dzīvokli, 26.4 m2",Jaunciema 2. šķ. l..,1,27,5/5,Specpr.,759 €,"20,500  €"
1311,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunmilgravis/goelo.html,"Īpašniece pārdod 1-istabas dzīvokli 28, 5 m2, pirmajā stāvā pēc ",Ezera 5,1,29,1/2,P. kara,414 €,"12,000  €"
1312,https://www.ss.com/msg/lv/real-estate/flats/riga/jaunmilgravis/ciebi.html,"Īpašnieks pārdod dzīvokli bez ērtībām, kuram ir piesaisīta zeme ",Lēdurgas 2/4,2,36,2/3,P. kara,347 €,"12,500  €"
1313,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/glmmo.html,"Elegants, gaišs 2-istabu dzīvoklis, kurā tikko veikts kvalitatīv",Vangažu 30,2,48,3/12,Čehu pr.,"1,354 €","65,000  €"
1314,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bxphi.html,"Срочно (106+280). Продаю помещения жилого типа, общей площадью 1",Tirzas 3,5,106,1/5,Hrušč.,321 €,"34,000  €"
1315,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/cxxkc.html,Pārdodu 3 istabu dzīvokli ar visām ērtībām un atsevišķām mēbelēm,Juglas 49,3,61,3/5,LT proj.,959 €,"58,500  €"
1316,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/deggl.html,"Silts, mājīgs, kompakts dzīvoklis ar balkonu. izcīla lokācija - ",Lilastes 5,2,46,3/5,Hrušč.,870 €,"40,000  €"
1317,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ajgno.html,"Pārdod akurātu un mājīgu 2 ist. dzīvokli Juglā, Silciema ielā 15",Silciema 15,2,46,2/5,Hrušč.,935 €,"43,000  €"
1318,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/fieob.html,Pārdodu 3 istabas dzīvokli Juglā. Veikts kosmētisks remonts. Lod,Brīvības 411,3,60,5/5,Specpr.,917 €,"55,000  €"
1319,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/admxh.html,Pārdod trīsistabu dzīvokli Juglas zaļā rajonā. Tas ir saulains u,Brīvības 386,3,95,9/14,Jaun.,"1,789 €","170,000  €"
1320,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/exoee.html,"Pārdod mājīgu un labiekārtotu 2 istabu dzīvokli Juglas ielā 35
",Juglas 35,2,47,2/5,LT proj.,840 €,"39,500  €"
1321,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/agefk.html,Tiek pārdots divistabu dzīvoklis ar stiklotu lodžiju. Plaša vies,Ciemupes 1,2,102,5/9,Jaun.,"1,275 €","130,000  €"
1322,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ckplm.html,"Brīnišķīgs ģimenes dzīvoklis. lielisks plānojums - divas plašas,",Ciemupes 1,3,100,2/9,Jaun.,"1,250 €","125,000  €"
1323,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/hglxk.html,"2 istabu dzīvoklis ar ērtu plānojumu, viena istaba caurstaigājam",Juglas 41,2,46,1/5,Hrušč.,"1,043 €","48,000  €"
1324,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/hmmmi.html,"Продаём не угловую, светлую 2-х комнатную квартиру (41, 45 м) на",Juglas 41,2,44,1/5,Hrušč.,886 €,"39,000  €"
1325,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ixmpk.html,"Квартира в отличном состоянии, 2 санузла, гардероб, встроенная к",Ciemupes 1,3,99,2/8,Specpr.,"1,465 €","145,000  €"
1326,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ggokl.html,"Тихая, теплая и светлая квартира с хорошим видом. Низкие коммуна",Kvēles 29,1,31,5/5,LT proj.,"1,032 €","32,000  €"
1327,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/dkxgi.html,"Продаётся квартира без ремонта. Каждый, желающий приобрести нашу",Vangažu 15,1,33,1/12,Specpr.,909 €,"30,000  €"
1328,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/agfoh.html,"Pārdošanā mājīgs 2 istabu dzīvoklis zaļā vietā: Jugla, Murjāņu i",Murjāņu 56,2,46,2/5,LT proj.,826 €,"38,000  €"
1329,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/afdhm.html,Pārdodu dzīvokli labā stāvoklī. Iepriekš ir veikts kapitālais re,Silciema 5,2,44,2/5,LT proj.,909 €,"40,000  €"
1330,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/efxgo.html,Рус Лат Квартира не угловая и очень тёплая. Удобная планировка -,Juglas 37,3,60,5/5,Hrušč.,783 €,"47,000  €"
1331,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ccljj.html,"Sākusies jaunu dzīvokļu rezervācija slēgtā, apdzīvotā ciematā, J",Juglas krastm. 19,2,64,1/2,Jaun.,"1,436 €","91,900  €"
1332,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/goxib.html,"Siltināta māja, plastikāta logi, nav stūra dzivoklis, līdz ar to",Brīvības 395,2,40,3/5,Hrušč.,"1,000 €","40,000  €"
1333,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bjobx.html,"Pārdod siltu un mājīgu 2 istabu dzīvokli Murjāņu ielā 56
Atroda",Murjāņu 56,2,45,5/5,LT proj.,967 €,"43,500  €"
1334,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ghhix.html,"Divistabu dzīvoklis ar skatu uz Juglas Promenādi. 
Pārdod 2-ist",Vidzemes al. 4,2,47,5/5,Hrušč.,"1,000 €","47,000  €"
1335,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bxijc.html,Прекрасное расположение для квартиры 64 кв кругом зеленная зона ,Brīvības 363,3,60,3/5,Hrušč.,850 €,"51,000  €"
1336,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ahjgi.html,Pārdodu divistabu dzīvokli. Nav stūra. Netālu ezers mežs veikali,Malienas 74,2,45,1/5,LT proj.,844 €,"38,000  €"
1337,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/djffb.html,Владелец продает 4-х комнатную квартиру общей площадью 216м2 вкл,Juglas 3A,4,216,1/4,Jaun.,556 €,"120,000  €"
1338,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/aiogl.html,"Kluss, silts dzīvoklis. Vakara saule. Zemi komunālie rēķini. Sān",Veldres 11,1,32,4/5,LT proj.,"1,078 €","34,500  €"
1339,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/idedi.html,"Продаю двушку -рядом два озера, лес. 
Магазины, школа. 
рядом ",Veldres 1,2,47,3/5,LT proj.,872 €,"41,000  €"
1340,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/aeioj.html,"Pieejams, pārdod, mājīgs 2- istabu dzīvoklis ar patīkamu auru, J",Silciema 9,2,45,1/5,LT proj.,889 €,"40,000  €"
1341,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/emhki.html,"Продаём 2-комнатную квартиру. Квартира в отличном состоянии, вст",Juglas 35,2,46,5/5,Hrušč.,"1,043 €","48,000  €"
1342,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/icefj.html,"Elegants un mājīgs trīs istabu dzīvoklis ar balkonu Juglā. 
+ P",Kvēles 31,3,57,2/5,Hrušč.,"1,035 €","59,000  €"
1343,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/nlkdb.html,Ipašnieks pārdod dzivokli vienā no labākajiem kompleksiem Juglā.,Brīvības 386,4,105,3/6,Jaun.,"1,762 €","185,000  €"
1344,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ejxpp.html,"Atbrīvots dzīvoklis bez remonta. Pakešu logi, metāla durvis, bal",Baltezera 1,3,58,4/5,Specpr.,862 €,"50,000  €"
1345,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/dxbbx.html,"Продается двухкомнатная квартира вблизи озера, в зеленом районе ",Murjāņu 38,2,45,2/5,Hrušč.,889 €,"40,000  €"
1346,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bxxjp.html,"Tiek pārdots mājīgs divistabu dzīvoklis klusā un zaļā vietā. 
Z",Kvēles 27,2,45,1/5,LT proj.,911 €,"41,000  €"
1347,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/excpo.html,Īpašnieks pārdod 3 istabu dzīvokli. Dzīvoklis sastāv no 2 atsevi,Silciema 5,3,58,2/5,Hrušč.,776 €,"45,000  €"
1348,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/biohb.html,"Juglas ainaviskākajā vietā, pie ūdens un plašā, zaļā apkārtnē, n",Vidzemes al. 3,2,46,8/12,Specpr.,"1,348 €","62,000  €"
1349,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/digkj.html,"Продается квартира со старым но чистым ремонтом. 
В шаговой дос",Juglas 23-18,2,45,5/5,Hrušč.,667 €,"29,999  €"
1350,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/ajdkc.html,"Вблизи озера, в зеленом районе Югла продается двухуровневая квар",Ciemupes 1,5,217,9/10,Jaun.,806 €,"175,000  €"
1351,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bgfjm.html,"Просторная и светлая 3-комнатная квартира в новом проекте, постр",Murjāņu 6,3,97,2/4,Jaun.,"1,649 €","160,000  €"
1352,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/cxikn.html,"Jaunbūvē pārdod 4 istabu dzīvokli (96, 1M2). 

Ēkas sākotnējais ",Bākūžu 13a,4,96,1/3,Renov.,"1,563 €","150,000  €"
1353,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/cjxgj.html,"Silts un mājīgs dzīvoklītis jaunajā lietuviešu projektā, pašā Ju",Juglas 21,2,45,2/5,Hrušč.,924 €,"41,600  €"
1354,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/bjjel.html,"Свежий ремонт, дом у озера

Квартира освобождена и готова для ",Vidzemes al. 5,1,33,6/12,Čehu pr.,"1,130 €","37,300  €"
1355,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/agpnb.html,Квартира после качественного и со вкусом сделанного капитального,Silciema 7,2,44,4/5,Hrušč.,"1,080 €","47,500  €"
1356,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/nlhbl.html,"Saimnieks, bez starpniekiem pārdod komfortablu 3 –istabu dzīvokl",Juglas 10,3,111,2/9,Jaun.,"1,482 €","164,500  €"
1357,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/diinb.html,"Pārdod pārprojektētu dzīvokli ar visām ērtībām. Siltās grīdas, j",Vangažu 15,1,37,8/12,Specpr.,"1,324 €","49,000  €"
1358,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/fxbef.html,"Piedavājumā labs dzīvoklis. Plašas nesošas sienas, sauss, saulai",Skrudalienas 15,2,48,1/2,Specpr.,760 €,"36,500  €"
1359,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/hfcnm.html,"Zaļš iekšpagalms ar bērnu un sporta laukumiem;

+ Īpaši paredz",Malienas 72,3,59,4/5,LT proj.,839 €,"49,500  €"
1360,https://www.ss.com/msg/lv/real-estate/flats/riga/yugla/aiekb.html,Izremontēts dzīvoklis ezera malā. Tīrs un silts dzīvoklītis pie ,Lorupes 4,1,28,1/2,Hrušč.,785 €,"21,990  €"
